AL032024,              CHRIS,      4,
20240923, 1200,  , DB, 17.2N,  81.7W,  30, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
20240923, 1800,  , DB, 17.8N,  81.9W,  35, 1004,    0,  110,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90
20240924, 0000,  , DB, 18.2N,  82.2W,  35, 1002,    0,  110,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
20240924, 0600,  , DB, 18.6N,  82.8W,  35, 1001,  120,  110,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
20240924, 1200,  , TS, 19.2N,  83.7W,  40,  999,  120,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
20240924, 1800,  , TS, 19.4N,  84.6W,  45,  997,  150,  150,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,  100
20240925, 0000,  , TS, 19.7N,  85.2W,  50,  990,  170,  170,    0,   70,   80,    0,    0,    0,    0,    0,    0,    0,   80
20240925, 0600,  , TS, 20.3N,  85.9W,  55,  985,  220,  230,   50,  100,   60,   50,    0,    0,    0,    0,    0,    0,   40
20240925, 1200,  , HU, 21.1N,  86.2W,  65,  979,  270,  270,   70,  110,   60,   60,   40,   30,    0,   30,    0,    0,   30
20240925, 1800,  , HU, 22.0N,  86.5W,  70,  978,  300,  300,   90,  130,   60,   60,   40,   40,   25,   30,    0,    0,   25
20240926, 0000,  , HU, 22.8N,  86.7W,  70,  973,  360,  300,  110,  130,   60,   80,   50,   50,   40,   50,    0,    0,   40
20240926, 0600,  , HU, 23.6N,  86.5W,  75,  970,  360,  300,  120,  120,  100,  100,   60,   50,   60,   60,    0,    0,   45
20240926, 1200,  , HU, 24.7N,  85.8W,  85,  963,  360,  300,  130,  120,  100,  100,   90,   50,   70,   70,   30,   30,   35
20240926, 1800,  , HU, 26.6N,  85.0W, 105,  958,  300,  270,  140,  130,  110,  110,   70,   50,   80,   70,   30,   30,   25
20240927, 0000,  , HU, 28.7N,  84.3W, 120,  941,  260,  270,  150,  150,  110,  110,   60,   50,   70,   70,   35,   35,   20
20240927, 0310, L, HU, 30.0N,  83.7W, 120,  939,  240,  270,  150,  140,  100,  110,   60,   50,   60,   70,   35,   35,   20
20240927, 0500, R, HU, 30.8N,  83.5W,  95,  947,  230,  290,  140,   90,  100,  110,   50,   30,   45,   50,    0,    0,   25
20240927, 0600,  , HU, 31.3N,  83.3W,  80,  957,  230,  290,  130,   70,  100,  120,   30,    0,   35,   40,    0,    0,   30
20240927, 0900, R, TS, 32.9N,  83.1W,  60,  967,  190,  300,   60,   40,   70,  130,    0,    0,    0,    0,    0,    0,   40
20240927, 1200,  , TS, 34.4N,  83.2W,  45,  973,  170,  320,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50
20240927, 1800,  , LO, 36.8N,  84.9W,  40,  983,  200,  360,    0,  130,    0,    0,    0,    0,    0,    0,    0,    0,   80
20240928, 0000,  , LO, 38.1N,  86.6W,  40,  985,  130,    0,    0,  130,    0,    0,    0,    0,    0,    0,    0,    0,  120
20240928, 0600,  , LO, 37.4N,  88.1W,  30,  992,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  160
20240928, 1200,  , LO, 36.6N,  87.6W,  25,  997,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  160
20240928, 1800,  , LO, 37.1N,  87.0W,  20, 1000,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  160
AL132024,             LESLIE,     46,
20241001, 0000,  , LO, 10.2N,  24.4W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70
20241001, 0600,  , LO, 10.3N,  24.8W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70
20241001, 1200,  , LO, 10.5N,  25.4W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20241001, 1800,  , LO, 10.6N,  26.0W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20241002, 0000,  , LO, 10.7N,  26.7W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20241002, 0600,  , TD, 10.7N,  27.6W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20241002, 1200,  , TD, 10.6N,  28.5W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50
20241002, 1800,  , TD, 10.5N,  29.3W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50
20241003, 0000,  , TS, 10.4N,  29.8W,  35, 1005,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20241003, 0600,  , TS, 10.3N,  30.2W,  40, 1002,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20241003, 1200,  , TS, 10.1N,  30.7W,  45, 1001,   40,   30,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0,   30
20241003, 1800,  , TS,  9.9N,  31.3W,  45, 1001,   40,   30,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0,   30
20241004, 0000,  , TS,  9.8N,  31.7W,  50,  999,   40,   30,   50,   50,    0,    0,    0,   20,    0,    0,    0,    0,   20
20241004, 0600,  , TS,  9.8N,  32.2W,  50,  998,   40,   30,   50,   50,    0,    0,    0,   20,    0,    0,    0,    0,   20
20241004, 1200,  , TS,  9.9N,  32.7W,  55,  997,   40,   30,   50,   50,   20,    0,    0,   20,    0,    0,    0,    0,   20
20241004, 1800,  , TS, 10.1N,  33.3W,  60,  994,   50,   40,   50,   60,   20,   10,   10,   20,    0,    0,    0,    0,   20
20241005, 0000,  , HU, 10.3N,  33.9W,  65,  990,   50,   40,   50,   60,   20,   10,   10,   20,   10,    0,    0,    0,   10
20241005, 0600,  , HU, 10.5N,  34.5W,  70,  986,   60,   40,   50,   60,   20,   10,   10,   20,   10,    0,    0,   10,   10
20241005, 1200,  , HU, 10.9N,  35.1W,  70,  986,   70,   40,   40,   70,   30,   20,   10,   30,   15,    0,    0,   15,   10
20241005, 1800,  , HU, 11.3N,  35.7W,  70,  985,   80,   40,   40,   70,   30,   20,   10,   30,   15,    0,    0,   15,   10
20241006, 0000,  , HU, 11.8N,  36.4W,  75,  983,   80,   50,   40,   70,   30,   20,   20,   30,   15,    0,    0,   15,   10
20241006, 0600,  , HU, 12.4N,  36.9W,  80,  980,   80,   50,   40,   80,   30,   20,   20,   30,   15,    0,    0,   15,   10
20241006, 1200,  , HU, 13.0N,  37.6W,  80,  980,   80,   50,   40,   80,   30,   20,   20,   30,   15,    0,    0,   15,   10
20241006, 1800,  , HU, 13.7N,  38.2W,  80,  980,   80,   50,   40,   90,   30,   20,   20,   40,   15,    0,    0,   15,   10
20241007, 0000,  , HU, 14.5N,  39.1W,  80,  980,   80,   50,   40,   90,   30,   20,   20,   40,   15,   10,   10,   15,   10
20241007, 0600,  , HU, 15.2N,  40.0W,  75,  983,   80,   60,   40,   90,   30,   20,   20,   40,   15,   10,   10,   15,   10
20241007, 1200,  , HU, 16.0N,  40.9W,  70,  985,   80,   60,   40,   90,   30,   20,   20,   40,   15,   10,   10,   15,   10
20241007, 1800,  , HU, 16.8N,  41.9W,  65,  989,   80,   60,   40,   90,   30,   20,   20,   40,   10,    0,    0,    0,   10
20241008, 0000,  , TS, 17.6N,  43.0W,  60,  992,   80,   60,   40,   90,   30,   20,   20,   40,    0,    0,    0,    0,   15
20241008, 0600,  , TS, 18.3N,  44.0W,  60,  992,   80,   60,   40,   90,   30,   20,   20,   40,    0,    0,    0,    0,   15
20241008, 1200,  , TS, 19.0N,  45.1W,  60,  992,   80,   60,   40,   90,   30,   30,   20,   40,    0,    0,    0,    0,   15
20241008, 1800,  , HU, 19.7N,  46.1W,  65,  989,   80,   60,   40,   90,   30,   30,   20,   40,   15,    0,    0,    0,   15
20241009, 0000,  , HU, 20.3N,  46.8W,  70,  987,   80,   60,   40,   90,   30,   30,   20,   40,   15,    0,    0,   15,   15
20241009, 0600,  , HU, 20.9N,  47.5W,  75,  984,   90,   60,   60,   80,   40,   30,   20,   40,   15,    0,    0,   15,   15
20241009, 1200,  , HU, 21.4N,  48.2W,  80,  981,   90,   60,   60,   80,   40,   30,   20,   40,   20,    0,    0,   15,   15
20241009, 1800,  , HU, 21.9N,  48.6W,  85,  974,   70,   60,   60,   70,   40,   30,   30,   30,   20,    0,    0,   20,   15
20241010, 0000,  , HU, 22.3N,  49.0W,  90,  970,   70,   70,   60,   70,   40,   30,   30,   30,   20,   15,   10,   20,   10
20241010, 0600,  , HU, 22.6N,  49.7W,  85,  974,   70,   70,   60,   70,   40,   30,   30,   30,   20,   15,   10,   20,   10
20241010, 1200,  , HU, 22.9N,  50.2W,  75,  980,   70,   70,   60,   70,   40,   30,   30,   30,   15,   15,   10,   15,   10
20241010, 1800,  , HU, 23.5N,  50.8W,  65,  990,   70,   70,   60,   70,   40,   30,   20,   20,   15,    0,    0,    0,   10
20241011, 0000,  , TS, 24.1N,  51.1W,  55,  997,   70,   80,   60,   60,   30,   30,   20,   20,    0,    0,    0,    0,   20
20241011, 0600,  , TS, 24.9N,  51.1W,  50,  999,   70,   80,   60,   50,   30,   30,    0,    0,    0,    0,    0,    0,   20
20241011, 1200,  , TS, 25.8N,  50.8W,  45, 1000,   70,   90,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,   20
20241011, 1800,  , TS, 27.0N,  50.0W,  45, 1000,   70,   90,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,   20
20241012, 0000,  , TS, 28.4N,  48.8W,  45, 1001,   70,   90,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,   20
20241012, 0600,  , TS, 30.4N,  47.1W,  45, 1002,   70,   90,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,   20
AL142024,             MILTON,     34,
20241004, 1800,  , LO, 21.0N,  94.6W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20241005, 0000,  , LO, 20.8N,  95.2W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20241005, 0600,  , LO, 21.4N,  95.4W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50
20241005, 1200,  , TD, 22.0N,  95.5W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   30
20241005, 1800,  , TS, 22.5N,  95.5W,  35, 1006,   20,   30,   30,   20,    0,    0,    0,    0,    0,    0,    0,    0,   20
20241006, 0000,  , TS, 22.7N,  95.5W,  35, 1004,   20,   30,   30,   20,    0,    0,    0,    0,    0,    0,    0,    0,   20
20241006, 0600,  , TS, 22.6N,  95.2W,  45,  999,   20,   40,   30,   20,    0,    0,    0,    0,    0,    0,    0,    0,   20
20241006, 1200,  , TS, 22.5N,  94.8W,  55,  991,   30,   50,   30,   30,    0,   20,    0,    0,    0,    0,    0,    0,   20
20241006, 1800,  , HU, 22.5N,  94.1W,  70,  986,   50,   70,   60,   50,   20,   30,   30,   30,    0,   20,   15,    0,   15
20241007, 0000,  , HU, 22.5N,  93.4W,  75,  981,   60,   70,   70,   70,   30,   30,   40,   40,    0,   20,   20,    0,   15
